Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
Snapshot@GPU-0@(128x128)->(128x128)	36.20	36.56	0.9901531728665208	108.61	109.68	0.9902443471918307	3.00	3.00	1.0	121195.0100000001	0.000826700736388572	0.9224933616943225	122344.29999999996	0.0008202658923899115	0.9149786325521424
LogicalOr@GPU-0@(boolean 128x1)(boolean 128x1)->(boolean 128x1)	108.08	201.12	0.5373906125696102	108.08	201.12	0.5373906125696102	1.00	1.00	1.0	121303.0900000001	0.0008226665646706275	0.9233160282589932	122545.41999999995	0.0015041199514720914	0.9164827525036144
L2Loss@GPU-0@(128x17191)->(1x1)	54.02	55.06	0.9811115147112242	108.05	110.12	0.9812023247366508	2.00	2.00	1.0	121411.1400000001	0.0008224382153281025	0.9241384664743213	122655.53999999995	0.0008235565287197031	0.9173063090323341
Equal@GPU-0@(int32 1x1)(int32 1x1)->(boolean 1x1)	26.81	28.54	0.9393833216538192	107.24	114.17	0.9393010423053341	4.00	4.00	1.0	121518.3800000001	0.0008162727830799232	0.9249547392574012	122769.70999999995	0.0008538453403916501	0.9181601543727258
Merge@GPU-0@(1)(int32 1x1)->(int32 1x1)(int32 1x1)	106.57	108.08	0.9860288675055514	106.57	108.08	0.9860288675055514	1.00	1.00	1.0	121624.95000000011	0.0008111729810968614	0.9257659122384981	122877.78999999995	0.0008082999420997595	0.9189684543148255
Sub@GPU-0@(int32 1x1)(int32 1x1)->(int32 1x1)	52.76	53.02	0.995096190116937	105.52	106.05	0.995002357378595	2.00	2.00	1.0	121730.47000000012	0.000803180754108481	0.9265690929926066	122983.83999999995	0.0007931181426691293	0.9197615724574947
Slice@GPU-0@(128x384)(int32 2x1)(int32 2x1)(int32 2x1)(int32 2x1)->(128x256)	103.24	107.08	0.9641389615240941	103.24	107.08	0.9641389615240941	1.00	1.00	1.0	121833.71000000012	0.0007858262040765691	0.9273549191966831	123090.91999999995	0.0008008212231684146	0.9205623936806631
LogicalNot@GPU-0@(boolean 1x1)->(boolean 1x1)	103.17	108.02	0.9551009072394001	103.17	108.02	0.9551009072394001	1.00	1.00	1.0	121936.88000000012	0.0007852933889440104	0.9281402125856272	123198.93999999996	0.0008078512189638788	0.9213702448996269
Shape@GPU-0@(128x1x128)->(int32 3x1)	102.15	105.17	0.9712845868593706	102.15	105.17	0.9712845868593706	1.00	1.00	1.0	122039.03000000012	0.0007775295112981552	0.9289177420969253	123304.10999999996	0.0007865368700095457	0.9221567817696364
SparseSoftmaxCrossEntropyWithLogits@GPU-0@(2304x17191)(int32 2304x1)->(2304x1)(2304x17191)	10069.00	10095.00	0.9974244675581971	100.69	100.95	0.997424467558197	0.01	0.01	1.0	122139.72000000012	0.0007664165099619309	0.9296841586068872	123405.05999999995	0.0007549766761192702	0.9229117584457557
StackPopV2@GPU-0@(tf_resource 1x1)->(int32 3x1)	49.47	52.08	0.9498847926267281	98.93	104.15	0.9498799807969275	2.00	2.00	1.0	122238.65000000011	0.0007530200152004551	0.9304371786220877	123509.20999999995	0.000778908576699574	0.9236906670224553
NextIteration@GPU-0@(512x1)->(512x1)	23.94	24.57	0.9743589743589745	95.75	98.27	0.9743563651165158	4.00	4.00	1.0	122334.40000000011	0.0007288149848927886	0.9311659936069805	123607.47999999995	0.0007349337093832658	0.9244256007318385
Switch@GPU-0@(128x128)(boolean 1x1)->(128x128)	23.73	23.94	0.9912280701754386	94.92	95.77	0.9911245692805681	4.00	4.00	1.0	122429.32000000011	0.0007224973197495926	0.9318884909267301	123703.24999999996	0.0007162369120549035	0.9251418376438935
Merge@GPU-0@(256x128)(256x128)->(256x128)(int32 1x1)	90.86	94.41	0.9623980510539138	90.86	94.41	0.9623980510539138	1.00	1.00	1.0	122520.18000000011	0.0006915940420611882	0.9325800849687913	123797.65999999996	0.0007060658543082744	0.9258479034982018
Floor@GPU-0@(128x256)->(128x256)	90.75	146.74	0.6184407796101948	90.75	146.74	0.6184407796101948	1.00	1.00	1.0	122610.93000000011	0.000690756761138596	0.9332708417299299	123944.39999999997	0.0010974272159855543	0.9269453307141874
Mul@GPU-0@(4864x1)(4864x17191)->(4864x17191)	2238.00	2230.25	1.003474946754848	89.52	89.21	1.003474946754848	0.04	0.04	1.0	122700.45000000011	0.0006813944380950646	0.933952236168025	124033.60999999997	0.0006671765158652807	0.9276125072300526
Add@GPU-0@(1x1)(1x1)(int32 1x1)->(1x1)	87.65	84.64	1.0355623818525521	87.65	84.64	1.0355623818525521	1.00	1.00	1.0	122788.10000000011	0.0006671606624109966	0.934619396830436	124118.24999999997	0.0006329987703490344	0.9282455060004017
Slice@GPU-0@(128x384)(int32 2x1)(int32 2x1)->(128x128)	87.49	91.86	0.9524276072283909	87.49	91.86	0.9524276072283909	1.00	1.00	1.0	122875.59000000011	0.0006659427992508623	0.9352853396296869	124210.10999999997	0.0006869951210333448	0.928932501121435
NextIteration@GPU-0@(256x512)->(256x512)	29.03	30.90	0.9394822006472493	87.10	92.69	0.9396914446002804	3.00	3.00	1.0	122962.69000000012	0.0006629742577980353	0.9359483138874849	124302.79999999997	0.0006932024577463611	0.9296257035791814
Merge@GPU-0@(384x512)(384x512)->(384x512)(int32 1x1)	86.28	90.23	0.9562229857032029	86.28	90.23	0.9562229857032029	1.00	1.00	1.0	123048.97000000012	0.0006567327091023478	0.9366050465965873	124393.02999999997	0.0006748048091752526	0.9303005083883567
ExpandDims@GPU-0@(int32 128x1)(int32 1x1)->(int32 128x1)	85.24	82.72	1.0304642166344293	85.24	82.72	1.0304642166344293	1.00	1.00	1.0	123134.21000000012	0.0006488165985614756	0.9372538631951488	124475.74999999997	0.0006186396300008522	0.9309191480183575
Mul@GPU-0@(1152x1)(1152x17191)->(1152x17191)	765.27	957.64	0.7991207551898417	84.18	105.34	0.7991266375545852	0.11	0.11	1.0	123218.39000000012	0.0006407482551255869	0.9378946114502744	124581.08999999997	0.0007878082522278744	0.9317069562705854
TensorArrayScatterV3@GPU-0@(tf_resource 1x1)(1x1)(int32 19x1)(19x128x128)(1x1)->(1x1)	58.65	57.36	1.022489539748954	83.28	81.45	1.0224677716390422	1.42	1.42	1.0	123301.67000000011	0.0006338977748498322	0.9385285092251242	124662.53999999996	0.0006091416569580442	0.9323160979275434
MatMul@GPU-0@(5888x128)(128x17191)->(5888x17191)	8265.00	8690.00	0.9510932105868815	82.65	86.90	0.9510932105868815	0.01	0.01	1.0	123384.32000000011	0.000629102438656804	0.939157611663781	124749.43999999996	0.0006499006751338741	0.9329659986026773
Less@GPU-0@(int32 9x1)(int32 128x1)->(boolean 128x9)	249.55	249.09	1.0018467220683287	82.35	82.20	1.001824817518248	0.33	0.33	1.0	123466.67000000011	0.0006268189452315523	0.9397844306090125	124831.63999999996	0.0006147506961565528	0.9335807492988338
TensorArrayScatterV3@GPU-0@(tf_resource 1x1)(1x1)(int32 29x1)(29x128x128)(1x1)->(1x1)	91.09	93.39	0.9753720955134383	81.98	84.05	0.9753718024985129	0.90	0.90	1.0	123548.65000000011	0.0006240026366737422	0.9404084332456862	124915.68999999996	0.0006285863261795409	0.9342093356250134
TensorArrayGradV3@GPU-0@(tf_resource 1x1)(1x1)(1x1)->(tf_resource 1x1)(1x1)	19.24	19.68	0.9776422764227641	76.96	78.74	0.9773939547879096	4.00	4.00	1.0	123625.61000000012	0.0005857921800245327	0.9409942254257108	124994.42999999996	0.0005888743286540994	0.9347982099536675
Switch@GPU-0@(512x1)(int32 1x1)(boolean 1x1)->(512x1)	19.19	19.43	0.9876479670612456	76.76	77.71	0.9877750611246945	4.00	4.00	1.0	123702.37000000011	0.0005842698510743651	0.9415784952767852	125072.13999999997	0.0005811712481548141	0.9353793812018223
Softmax@GPU-0@(128x19)->(128x19)	208.97	283.86	0.7361727612203198	75.23	102.19	0.7361777081906253	0.36	0.36	1.0	123777.60000000011	0.0005726240346055822	0.9421511193113907	125174.32999999997	0.0007642502875941379	0.9361436314894165
Mul@GPU-0@(1x1)(128x49)->(128x49)	357.76	173.00	2.0679768786127166	75.13	36.33	2.0679878887971372	0.21	0.21	1.0	123852.73000000011	0.0005718628701304982	0.9427229821815212	125210.65999999997	0.0002717018587757611	0.9364153333481923
MEMCPYDtoH@GPU-0@(Transfer)->(128 bytes)	73.98	177.08	0.4177772758075446	73.98	177.08	0.4177772758075446	1.00	1.00	1.0	123926.71000000011	0.000563109478667034	0.9432860916601882	125387.73999999998	0.0013243315483625593	0.9377396648965548
StackPushV2@GPU-0@(tf_resource 1x1)(boolean 1x1)->(boolean 1x1)	73.02	67.98	1.0741394527802293	73.02	67.98	1.0741394527802293	1.00	1.00	1.0	123999.73000000011	0.0005558022997062289	0.9438418939598944	125455.71999999997	0.0005084033129528281	0.9382480682095077
TensorArrayGatherV3@GPU-0@(tf_resource 1x1)(1x1)(int32 29x1)(1x1)->(29x128x128)	79.31	31.86	2.48932831136221	71.38	28.67	2.4897104987792114	0.90	0.90	1.0	124071.11000000012	0.0005433192023148538	0.9443852131622092	125484.38999999997	0.00021441487176165902	0.9384624830812693
BatchMatMul@GPU-0@(128x1x9)(128x9x128)->(128x1x128)	319.14	319.36	0.9993111222444889	70.21	70.26	0.9992883575291772	0.22	0.22	1.0	124141.32000000012	0.0005344135779563726	0.9449196267401656	125554.64999999997	0.0005254547921162945	0.9389879378733856
StackPopV2@GPU-0@(tf_resource 1x1)->(boolean 128x1)	68.53	71.82	0.9541910331384017	68.53	71.82	0.9541910331384017	1.00	1.00	1.0	124209.85000000012	0.000521626014774964	0.9454412527549406	125626.46999999997	0.0005371215936491925	0.9395250594670348
StackPushV2@GPU-0@(tf_resource 1x1)(128x384)->(128x384)	68.07	73.00	0.9324657534246574	68.07	73.00	0.9324657534246574	1.00	1.00	1.0	124277.92000000013	0.0005181246581895783	0.9459593774131302	125699.46999999997	0.0005459464819881796	0.9400710059490229
IteratorGetNext@CPU-0@(tf_resource 1x1)->(int32 128x19)(int32 128x18)(int32 128x18)(int32 128x1)(int32 128x1)	6551.00	10147.00	0.6456095397654479	65.51	101.47	0.645609539765448	0.01	0.01	1.0	124343.43000000012	0.0004986388476274317	0.9464580162607577	125800.93999999997	0.0007588656099635695	0.9408298715589865
Switch@GPU-0@(256x512)(int32 1x1)(boolean 1x1)->(256x512)	21.65	21.88	0.9894881170018281	64.94	65.64	0.9893357708714198	3.00	3.00	1.0	124408.37000000013	0.0004943002101194537	0.9469523164708771	125866.57999999997	0.0004909031106534808	0.9413207746696399
Squeeze@GPU-0@(128x1x128)->(128x128)	64.50	66.03	0.9768287142208087	64.50	66.03	0.9768287142208087	1.00	1.00	1.0	124472.87000000013	0.0004909510864290847	0.9474432675573061	125932.60999999997	0.0004938198110367054	0.9418145944806766
Shape@GPU-0@(128x19)->(int32 2x1)	44.79	45.35	0.987651598676957	64.50	65.31	0.9875976113918236	1.44	1.44	1.0	124537.37000000013	0.0004909510864290847	0.9479342186437352	125997.91999999997	0.0004884351334061371	0.9423030296140827
MatMul@GPU-0@(5888x128)(5888x17191)->(128x17191)	6444.00	3.00	2148.0	64.44	0.03	2148.0	0.01	0.01	1.0	124601.81000000013	0.0004904943877440344	0.9484247130314792	125997.94999999997	2.2436156794034773e-07	0.9423032539756507
Reshape@GPU-0@(128x256)(int32 2x1)->(128x256)	31.95	31.86	1.002824858757062	63.90	63.73	1.0026675035305195	2.00	2.00	1.0	124665.71000000012	0.0004863840995785816	0.9489110971310578	126061.67999999996	0.00047661875749461206	0.9427798727331453
Shape@GPU-0@(128x29)->(int32 2x1)	68.65	68.25	1.0058608058608058	63.16	62.79	1.005892658066571	0.92	0.92	1.0	124728.87000000013	0.0004807514824629611	0.9493918486135208	126124.46999999996	0.0004695887616991478	0.9432494614948445
ExpandDims@GPU-0@(128x128)(int32 1x1)->(128x1x128)	62.77	63.92	0.982008760951189	62.77	63.92	0.982008760951189	1.00	1.00	1.0	124791.64000000013	0.0004777829410101341	0.9498696315545309	126188.38999999996	0.0004780397140915676	0.943727501208936
StackPopV2@GPU-0@(tf_resource 1x1)->(128x384)	62.56	63.64	0.983029541169076	62.56	63.64	0.983029541169076	1.00	1.00	1.0	124854.20000000013	0.000476184495612458	0.9503458160501433	126252.02999999996	0.00047594567279079104	0.9442034468817267
StackPushV2@GPU-0@(tf_resource 1x1)(boolean 128x1)->(boolean 128x1)	62.28	55.63	1.1195398166456947	62.28	55.63	1.1195398166456947	1.00	1.00	1.0	124916.48000000013	0.0004740532350822232	0.9508198692852255	126307.65999999996	0.00041604113415071817	0.9446194880158775
MEMCPYHtoD@GPU-0@(Transfer)->(4992 bytes)	119.75	95.67	1.2516985470889517	62.27	49.75	1.2516582914572865	0.52	0.52	1.0	124978.75000000013	0.0004739771186347149	0.9512938464038603	126357.40999999996	0.00037206626683441003	0.9449915542827119
StackPushV2@GPU-0@(tf_resource 1x1)(128x1x128)->(128x1x128)	59.95	54.80	1.0939781021897812	59.95	54.80	1.0939781021897812	1.00	1.00	1.0	125038.70000000013	0.00045631810281276946	0.951750164506673	126412.20999999996	0.0004098337974377019	0.9454013880801496
Mul@GPU-0@(128x29)(128x29)->(128x29)	86.81	79.30	1.094703656998739	59.90	54.72	1.0946637426900585	0.69	0.69	1.0	125098.60000000012	0.0004559375205752275	0.9522061020272483	126466.92999999996	0.0004092354999231943	0.9458106235800728
Mul@GPU-0@(6272x1)(6272x17191)->(6272x17191)	1157.40	8.00	144.675	57.87	0.40	144.67499999999998	0.05	0.05	1.0	125156.47000000012	0.00044048588173102533	0.9526465879089794	126467.32999999996	2.99148757253797e-06	0.9458136150676454
Mul@GPU-0@(128x49)(128x49)->(128x49)	275.48	174.38	1.5797683220552816	57.85	36.62	1.5797378481703988	0.21	0.21	1.0	125214.32000000012	0.0004403336488360086	0.9530869215578154	126503.94999999995	0.0002738706872658511	0.9460874857549112
Softmax@GPU-0@(128x39)->(128x39)	411.07	567.64	0.7241737721090832	57.55	79.47	0.7241726437649427	0.14	0.14	1.0	125271.87000000013	0.000438050155410757	0.9535249717132261	126583.41999999995	0.0005943337934739811	0.9466818195483852
BatchMatMul@GPU-0@(128x1x9)(128x1x128)->(128x9x128)	260.05	274.73	0.9465657190696319	57.21	60.44	0.9465585704831239	0.22	0.22	1.0	125329.08000000013	0.00043546219619547194	0.9539604339094216	126643.85999999996	0.00045201377221048726	0.9471338333205956
Mul@GPU-0@(1x1)(128x29)->(128x29)	81.97	266.49	0.30759127922248486	56.56	183.88	0.3075919077659343	0.69	0.69	1.0	125385.64000000013	0.00043051462710742686	0.9543909485365291	126827.73999999996	0.0013751868370957048	0.9485090201576913
Range@GPU-0@(int32 1x1)(int32 1x1)(int32 1x1)->(int32 19x1)	22.05	12.18	1.810344827586207	54.90	30.32	1.8106860158311344	2.49	2.49	1.0	125440.54000000012	0.0004178792968210349	0.9548088278333501	126858.05999999997	0.00022675475799837814	0.9487357749156897
Select@GPU-0@(boolean 128x49)(128x49)(128x49)->(128x49)	388.14	701.79	0.5530714316248451	54.34	98.25	0.5530788804071247	0.14	0.14	1.0	125494.88000000012	0.0004136167757605654	0.9552224446091107	126956.30999999997	0.0007347841350046389	0.9494705590506943
Mul@GPU-0@(128x50)(128x50)->(128x50)	196.30	179.96	1.0907979551011335	53.00	48.59	1.0907594155175961	0.27	0.27	1.0	125547.88000000012	0.0004034171717944417	0.9556258617809051	127004.89999999997	0.00036339095287404996	0.9498339500035684
Sum@GPU-0@(128x49)(int32 2x1)(int32 1x1)->(1x1)	755.29	400.86	1.8841740258444344	52.87	28.06	1.884176764076978	0.07	0.07	1.0	125600.75000000012	0.0004024276579768327	0.956028289438882	127032.95999999996	0.0002098528532135386	0.9500438028567819
Switch@GPU-0@(int32 1x1)(boolean 1x1)->(int32 1x1)	52.28	52.37	0.998281458850487	52.28	52.37	0.998281458850487	1.00	1.00	1.0	125653.03000000012	0.000397936787573838	0.9564262262264558	127085.32999999996	0.0003916605104345337	0.9504354633672164
Mul@GPU-0@(1x1)(128x50)->(128x50)	189.78	213.78	0.8877350547291608	51.24	57.72	0.8877338877338878	0.27	0.27	1.0	125704.27000000012	0.00039002067703296597	0.9568162469034888	127143.04999999996	0.00043167165671722905	0.9508671350239336
Mul@GPU-0@(1x1)(128x19)->(128x19)	47.06	71.94	0.6541562413122046	50.83	77.69	0.6542669584245077	1.08	1.08	1.0	125755.10000000012	0.00038689990268512214	0.9572031468061739	127220.73999999996	0.0005810216737761872	0.9514481566977098
Mul@GPU-0@(128x19)(128x19)->(128x19)	46.21	46.19	1.000432994154579	49.91	49.88	1.0006014434643142	1.08	1.08	1.0	125805.01000000013	0.0003798971895143507	0.9575830439956883	127270.61999999997	0.0003730385002954849	0.9518211951980052
Mul@GPU-0@(1x1)(128x39)->(128x39)	116.74	227.74	0.5126020901027487	49.03	95.65	0.5125980135912179	0.42	0.42	1.0	125854.04000000012	0.0003731989421336128	0.9579562429378219	127366.26999999996	0.0007153394657831421	0.9525365346637884
Snapshot@GPU-0@(128x256)->(128x256)	48.98	46.68	1.0492716366752355	48.98	46.68	1.0492716366752355	1.00	1.00	1.0	125903.02000000012	0.00037281835989607087	0.958329061297718	127412.94999999995	0.0003491065997151811	0.9528856412635036
StackPushV2@GPU-0@(tf_resource 1x1)(128x29)->(128x29)	70.96	71.17	0.9970493185330896	48.96	49.11	0.9969456322541235	0.69	0.69	1.0	125951.98000000013	0.0003726661270010541	0.958701727424719	127462.05999999995	0.0003672798867183493	0.953252921150222
StackPushV2@GPU-0@(tf_resource 1x1)(128x19)->(128x19)	45.26	45.56	0.9934152765583845	48.88	49.21	0.9932940459256249	1.08	1.08	1.0	126000.86000000013	0.00037205719542098703	0.95907378462014	127511.26999999996	0.0003680277586114838	0.9536209489088334
NextIteration@GPU-0@(boolean 128x1)->(boolean 128x1)	48.05	56.43	0.8514974304447989	48.05	56.43	0.8514974304447989	1.00	1.00	1.0	126048.91000000013	0.00036573953027779104	0.9594395241504178	127567.69999999995	0.0004220241092957941	0.9540429730181292
Iterator@CPU-0@(no input)->(tf_resource 1x1)	47.98	31.86	1.5059635907093534	47.98	31.86	1.5059635907093534	1.00	1.00	1.0	126096.89000000013	0.00036520671514523234	0.9598047308655631	127599.55999999995	0.00023827198515264931	0.9542812450032819
L2Loss@GPU-0@(256x512)->(1x1)	7.92	7.61	1.040735873850197	47.51	45.64	1.0409728308501314	6.00	6.00	1.0	126144.40000000013	0.00036162924211233824	0.9601663601076754	127645.19999999995	0.00034132873202658237	0.9546225737353086
StackPopV2@GPU-0@(tf_resource 1x1)->(128x1x128)	47.27	49.09	0.9629252393562844	47.27	49.09	0.9629252393562844	1.00	1.00	1.0	126191.67000000013	0.000359802447372137	0.9605261625550475	127694.28999999995	0.0003671303123397224	0.9549897040476483
StridedSlice@GPU-0@(int32 3x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 1x1)	6.73	7.97	0.8444165621079047	47.09	55.79	0.8440580749238216	7.00	7.00	1.0	126238.76000000013	0.0003584323513169861	0.9608845949063645	127750.07999999994	0.00041723772917973335	0.9554069417768281
StackPopV2@GPU-0@(tf_resource 1x1)->(boolean 1x1)	46.24	50.25	0.9201990049751244	46.24	50.25	0.9201990049751244	1.00	1.00	1.0	126285.00000000013	0.00035196245327877334	0.9612365573596432	127800.32999999994	0.0003758056263000825	0.9557827474031282
