Op	System_1 time per call	System_2 time per call	Time ratio Sys1/Sys2 (one call)	System_1 total op time	System_2 total op time	Time ratio Sys1/Sys2 (all calls)	System_1 occurence	System_2 occurence	Occurence Ratio	System1 cumulative time	System1 % of total time 	System1 cumulative % of total time 	System2 cumulative time	System2 % of total time 	System2 cumulative % of total time 
Conv2D@GPU-0@(1x147x147x32)(3x3x32x64)->(1x147x147x64)	334.65	335.43	0.9976746265986941	334.65	335.43	0.9976746265986941	1.00	1.00	1.0	39438.25000000001	0.0069119327036138885	0.8145660539318705	40346.69000000001	0.006792948035760027	0.8170794758516493
BatchNormWithGlobalNormalization@GPU-0@(1x17x17x192)(192x1)(192x1)(192x1)(1)->(1x17x17x192)	12.77	13.15	0.9711026615969581	332.01	341.86	0.9711870356286199	26.00	26.00	1.0	39770.26000000001	0.006857405578744501	0.821423459510615	40688.55000000001	0.006923164939048156	0.8240026407906975
Conv2D@GPU-0@(1x17x17x160)(1x7x160x192)->(1x17x17x192)	156.38	157.53	0.9926998032120865	312.75	315.05	0.9926995714965878	2.00	2.00	1.0	40083.01000000001	0.006459605417765558	0.8278830649283806	41003.60000000001	0.006380223231870126	0.8303828640225677
CheckNumerics@GPU-0@(1x73x73x80)->(1x73x73x80)	295.51	323.62	0.9131388665719052	295.51	323.62	0.9131388665719052	1.00	1.00	1.0	40378.52000000001	0.006103526768997281	0.8339865916973779	41327.220000000016	0.006553778264712935	0.8369366422872806
Conv2D@GPU-0@(1x35x35x64)(3x3x64x96)->(1x35x35x96)	72.40	74.21	0.9756097560975612	289.59	296.83	0.9756089344068996	4.00	4.00	1.0	40668.11000000001	0.005981253822320472	0.8399678455196984	41624.05000000002	0.006011241586783081	0.8429478838740637
CheckNumerics@GPU-0@(1x149x149x32)->(1x149x149x32)	272.03	333.09	0.8166861809120658	272.03	333.09	0.8166861809120658	1.00	1.00	1.0	40940.14000000001	0.00561856582508318	0.8455864113447815	41957.140000000014	0.0067455596137236005	0.8496934434877873
Conv2D@GPU-0@(1x17x17x192)(3x3x192x320)->(1x8x8x320)	271.21	249.94	1.0851004241017843	271.21	249.94	1.0851004241017843	1.00	1.00	1.0	41211.350000000006	0.005601629369631324	0.8511880407144129	42207.080000000016	0.00506165051443777	0.854755094002225
CheckNumerics@GPU-0@(1x35x35x288)->(1x35x35x288)	270.97	282.89	0.95786348050479	270.97	282.89	0.95786348050479	1.00	1.00	1.0	41482.32000000001	0.005596672358279563	0.8567847130726924	42489.970000000016	0.005728936200805396	0.8604840302030304
Conv2D@GPU-0@(1x35x35x96)(3x3x96x96)->(1x35x35x96)	87.49	88.91	0.9840287931616241	262.47	266.73	0.9840287931616242	3.00	3.00	1.0	41744.79000000001	0.005421111539571306	0.8622058246122637	42756.70000000002	0.005401672568280333	0.8658857027713107
AvgPool@GPU-0@(1x35x35x288)->(1x35x35x288)	250.62	253.95	0.9868871825162434	250.62	253.95	0.9868871825162434	1.00	1.00	1.0	41995.41000000001	0.00517635910407803	0.8673821837163417	43010.650000000016	0.0051428588786967735	0.8710285616500075
CheckNumerics@GPU-0@(1x35x35x32)->(1x35x35x32)	243.59	252.71	0.963911202564204	243.59	252.71	0.963911202564204	1.00	1.00	1.0	42239.00000000001	0.005031159979899319	0.872413343696241	43263.360000000015	0.00511774706530995	0.8761463087153175
DecodeJpeg@CPU-0@(string 1x1)->(uint8 100x100x3)	236.76	260.72	0.9081006443694384	236.76	260.72	0.9081006443694384	1.00	1.00	1.0	42475.76000000001	0.004890091698513743	0.8773034353947547	43524.080000000016	0.005279961279203871	0.8814262699945213
Conv2D@GPU-0@(1x17x17x128)(1x7x128x128)->(1x17x17x128)	114.83	114.51	1.0027945157628153	229.67	229.02	1.0028381800716093	2.00	2.00	1.0	42705.43000000001	0.0047436533214970916	0.8820470887162518	43753.10000000001	0.004637989920847156	0.8860642599153685
AvgPool@GPU-0@(1x35x35x256)->(1x35x35x256)	221.68	224.97	0.9853758278881629	221.68	224.97	0.9853758278881629	1.00	1.00	1.0	42927.11000000001	0.004578626151911331	0.8866257148681631	43978.070000000014	0.004555971498091803	0.8906202314134604
Conv2D@GPU-0@(1x17x17x128)(7x1x128x128)->(1x17x17x128)	110.33	110.35	0.9998187584956956	220.65	220.70	0.9997734481196194	2.00	2.00	1.0	43147.76000000001	0.0045573523115266835	0.8911830671796898	44198.77000000001	0.004469497753606529	0.8950897291670669
Conv2D@GPU-0@(1x149x149x32)(3x3x32x32)->(1x147x147x32)	205.80	204.52	1.0062585566203794	205.80	204.52	1.0062585566203794	1.00	1.00	1.0	43353.56000000001	0.004250637234136377	0.8954337044138261	44403.29000000001	0.004141829091833291	0.8992315582589001
Conv2D@GPU-0@(1x17x17x192)(3x3x192x192)->(1x8x8x192)	203.33	204.93	0.9921924559605719	203.33	204.93	0.9921924559605719	1.00	1.00	1.0	43556.890000000014	0.0041996213256411535	0.8996333257394672	44608.22000000001	0.0041501321914208696	0.903381690450321
BatchNormWithGlobalNormalization@GPU-0@(1x35x35x64)(64x1)(64x1)(64x1)(1)->(1x35x35x64)	16.29	16.55	0.9842900302114803	195.49	198.65	0.9840926252202367	12.00	12.00	1.0	43752.38000000001	0.004037692288150244	0.9036710180276174	44806.87000000001	0.004022953007494051	0.907404643457815
AvgPool@GPU-0@(1x35x35x192)->(1x35x35x192)	164.24	167.03	0.983296413817877	164.24	167.03	0.983296413817877	1.00	1.00	1.0	43916.62000000001	0.0033922481017228303	0.9070632661293402	44973.90000000001	0.0033826017661300343	0.910787245223945
BatchNormWithGlobalNormalization@GPU-0@(1x147x147x64)(64x1)(64x1)(64x1)(64x1)->(1x147x147x64)	153.72	155.38	0.9893165143519115	153.72	155.38	0.9893165143519115	1.00	1.00	1.0	44070.34000000001	0.0031749657708039056	0.9102382319001441	45129.280000000006	0.003146672229068339	0.9139339174530134
