AddN, (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), (1), GPU, 0
gradients/AddN_15:AddN, (no input), (no output), GPU, 0
gradients/AddN_16, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_16:AddN, (no input), (no output), GPU, 0
gradients/AddN_17, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_17:AddN, (no input), (no output), GPU, 0
gradients/AddN_18, (3x3x64x64), (3x3x64x64), (3x3x64x64), GPU, 0
gradients/AddN_18:AddN, (no input), (no output), GPU, 0
gradients/AddN_19, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_19:AddN, (no input), (no output), GPU, 0
gradients/AddN_1:AddN, (no input), (no output), GPU, 0
gradients/AddN_2, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_20, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_20:AddN, (no input), (no output), GPU, 0
gradients/AddN_21, (3x3x64x64), (3x3x64x64), (3x3x64x64), GPU, 0
gradients/AddN_21:AddN, (no input), (no output), GPU, 0
gradients/AddN_22, (128x64x8x8), (128x64x8x8), (64x1), (64x1), (1), (1), (128x64x8x8), GPU, 0
gradients/AddN_22:AddN, (no input), (no output), GPU, 0
gradients/AddN_23, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_23:AddN, (no input), (no output), GPU, 0
gradients/AddN_24, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_24:AddN, (no input), (no output), GPU, 0
gradients/AddN_25, (3x3x64x64), (3x3x64x64), (3x3x64x64), GPU, 0
gradients/AddN_25:AddN, (no input), (no output), GPU, 0
gradients/AddN_26, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_26:AddN, (no input), (no output), GPU, 0
gradients/AddN_27, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_27:AddN, (no input), (no output), GPU, 0
gradients/AddN_28, (3x3x64x64), (3x3x64x64), (3x3x64x64), GPU, 0
gradients/AddN_28:AddN, (no input), (no output), GPU, 0
gradients/AddN_29, (128x64x8x8), (128x64x8x8), (64x1), (64x1), (1), (1), (128x64x8x8), GPU, 0
gradients/AddN_29:AddN, (no input), (no output), GPU, 0
gradients/AddN_2:AddN, (no input), (no output), GPU, 0
gradients/AddN_3, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_30, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_30:AddN, (no input), (no output), GPU, 0
gradients/AddN_31, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_31:AddN, (no input), (no output), GPU, 0
gradients/AddN_32, (3x3x64x64), (3x3x64x64), (3x3x64x64), GPU, 0
gradients/AddN_32:AddN, (no input), (no output), GPU, 0
gradients/AddN_33, (1x1x32x64), (1x1x32x64), (1x1x32x64), GPU, 0
gradients/AddN_33:AddN, (no input), (no output), GPU, 0
gradients/AddN_34, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_34:AddN, (no input), (no output), GPU, 0
gradients/AddN_35, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_35:AddN, (no input), (no output), GPU, 0
gradients/AddN_36, (3x3x32x64), (3x3x32x64), (3x3x32x64), GPU, 0
gradients/AddN_36:AddN, (no input), (no output), GPU, 0
gradients/AddN_37, (128x32x16x16), (128x32x16x16), (128x32x16x16), GPU, 0
gradients/AddN_37:AddN, (no input), (no output), GPU, 0
gradients/AddN_38, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_38:AddN, (no input), (no output), GPU, 0
gradients/AddN_39, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_39:AddN, (no input), (no output), GPU, 0
gradients/AddN_3:AddN, (no input), (no output), GPU, 0
gradients/AddN_4, (3x3x64x64), (3x3x64x64), (3x3x64x64), GPU, 0
gradients/AddN_40, (3x3x32x32), (3x3x32x32), (3x3x32x32), GPU, 0
gradients/AddN_40:AddN, (no input), (no output), GPU, 0
gradients/AddN_41, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_41:AddN, (no input), (no output), GPU, 0
gradients/AddN_42, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_42:AddN, (no input), (no output), GPU, 0
gradients/AddN_43, (3x3x32x32), (3x3x32x32), (3x3x32x32), GPU, 0
gradients/AddN_43:AddN, (no input), (no output), GPU, 0
gradients/AddN_44, (128x32x16x16), (32x1), (32x1), (1), (1), (128x32x16x16), (32x1), (32x1), (1), (1), (128x32x16x16), GPU, 0
gradients/AddN_44:AddN, (no input), (no output), GPU, 0
gradients/AddN_45, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_45:AddN, (no input), (no output), GPU, 0
gradients/AddN_46, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_46:AddN, (no input), (no output), GPU, 0
gradients/AddN_47, (3x3x32x32), (3x3x32x32), (3x3x32x32), GPU, 0
gradients/AddN_47:AddN, (no input), (no output), GPU, 0
gradients/AddN_48, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_48:AddN, (no input), (no output), GPU, 0
gradients/AddN_49, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_49:AddN, (no input), (no output), GPU, 0
gradients/AddN_4:AddN, (no input), (no output), GPU, 0
gradients/AddN_5, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_50, (3x3x32x32), (3x3x32x32), (3x3x32x32), GPU, 0
gradients/AddN_50:AddN, (no input), (no output), GPU, 0
gradients/AddN_51, (128x32x16x16), (128x32x16x16), (32x1), (32x1), (1), (1), (128x32x16x16), GPU, 0
gradients/AddN_51:AddN, (no input), (no output), GPU, 0
gradients/AddN_52, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_52:AddN, (no input), (no output), GPU, 0
gradients/AddN_53, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_53:AddN, (no input), (no output), GPU, 0
gradients/AddN_54, (3x3x32x32), (3x3x32x32), (3x3x32x32), GPU, 0
gradients/AddN_54:AddN, (no input), (no output), GPU, 0
gradients/AddN_55, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_55:AddN, (no input), (no output), GPU, 0
gradients/AddN_56, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_56:AddN, (no input), (no output), GPU, 0
gradients/AddN_57, (3x3x32x32), (3x3x32x32), (3x3x32x32), GPU, 0
gradients/AddN_57:AddN, (no input), (no output), GPU, 0
gradients/AddN_58, (128x32x16x16), (128x32x16x16), (32x1), (32x1), (1), (1), (128x32x16x16), GPU, 0
gradients/AddN_58:AddN, (no input), (no output), GPU, 0
gradients/AddN_59, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_59:AddN, (no input), (no output), GPU, 0
gradients/AddN_5:AddN, (no input), (no output), GPU, 0
gradients/AddN_6, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_60, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_60:AddN, (no input), (no output), GPU, 0
gradients/AddN_61, (3x3x32x32), (3x3x32x32), (3x3x32x32), GPU, 0
gradients/AddN_61:AddN, (no input), (no output), GPU, 0
gradients/AddN_62, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_62:AddN, (no input), (no output), GPU, 0
gradients/AddN_63, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_63:AddN, (no input), (no output), GPU, 0
gradients/AddN_64, (3x3x32x32), (3x3x32x32), (3x3x32x32), GPU, 0
gradients/AddN_64:AddN, (no input), (no output), GPU, 0
gradients/AddN_65, (128x32x16x16), (128x32x16x16), (32x1), (32x1), (1), (1), (128x32x16x16), GPU, 0
gradients/AddN_65:AddN, (no input), (no output), GPU, 0
gradients/AddN_66, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_66:AddN, (no input), (no output), GPU, 0
gradients/AddN_67, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_67:AddN, (no input), (no output), GPU, 0
gradients/AddN_68, (3x3x32x32), (3x3x32x32), (3x3x32x32), GPU, 0
gradients/AddN_68:AddN, (no input), (no output), GPU, 0
gradients/AddN_69, (1x1x16x32), (1x1x16x32), (1x1x16x32), GPU, 0
gradients/AddN_69:AddN, (no input), (no output), GPU, 0
gradients/AddN_6:AddN, (no input), (no output), GPU, 0
gradients/AddN_7, (3x3x64x64), (3x3x64x64), (3x3x64x64), GPU, 0
gradients/AddN_70, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_70:AddN, (no input), (no output), GPU, 0
gradients/AddN_71, (32x1), (128x32x16x16), (32x1), (32x1), (1), (1), (32x1), GPU, 0
gradients/AddN_71:AddN, (no input), (no output), GPU, 0
gradients/AddN_72, (3x3x16x32), (3x3x16x32), (3x3x16x32), GPU, 0
gradients/AddN_72:AddN, (no input), (no output), GPU, 0
gradients/AddN_73, (128x16x32x32), (128x16x32x32), (128x16x32x32), GPU, 0
gradients/AddN_73:AddN, (no input), (no output), GPU, 0
gradients/AddN_74, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_74:AddN, (no input), (no output), GPU, 0
gradients/AddN_75, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_75:AddN, (no input), (no output), GPU, 0
gradients/AddN_76, (3x3x16x16), (3x3x16x16), (3x3x16x16), GPU, 0
gradients/AddN_76:AddN, (no input), (no output), GPU, 0
gradients/AddN_77, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_77:AddN, (no input), (no output), GPU, 0
gradients/AddN_78, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_78:AddN, (no input), (no output), GPU, 0
gradients/AddN_79, (3x3x16x16), (3x3x16x16), (3x3x16x16), GPU, 0
gradients/AddN_79:AddN, (no input), (no output), GPU, 0
gradients/AddN_7:AddN, (no input), (no output), GPU, 0
gradients/AddN_8, (128x64x8x8), (64x1), (64x1), (1), (1), (128x64x8x8), (64x1), (64x1), (1), (1), (128x64x8x8), GPU, 0
gradients/AddN_80, (128x16x32x32), (16x1), (16x1), (1), (1), (128x16x32x32), (16x1), (16x1), (1), (1), (128x16x32x32), GPU, 0
gradients/AddN_80:AddN, (no input), (no output), GPU, 0
gradients/AddN_81, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_81:AddN, (no input), (no output), GPU, 0
gradients/AddN_82, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_82:AddN, (no input), (no output), GPU, 0
gradients/AddN_83, (3x3x16x16), (3x3x16x16), (3x3x16x16), GPU, 0
gradients/AddN_83:AddN, (no input), (no output), GPU, 0
gradients/AddN_84, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_84:AddN, (no input), (no output), GPU, 0
gradients/AddN_85, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_85:AddN, (no input), (no output), GPU, 0
gradients/AddN_86, (3x3x16x16), (3x3x16x16), (3x3x16x16), GPU, 0
gradients/AddN_86:AddN, (no input), (no output), GPU, 0
gradients/AddN_87, (128x16x32x32), (128x16x32x32), (16x1), (16x1), (1), (1), (128x16x32x32), GPU, 0
gradients/AddN_87:AddN, (no input), (no output), GPU, 0
gradients/AddN_88, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_88:AddN, (no input), (no output), GPU, 0
gradients/AddN_89, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_89:AddN, (no input), (no output), GPU, 0
gradients/AddN_8:AddN, (no input), (no output), GPU, 0
gradients/AddN_9, (64x1), (128x64x8x8), (64x1), (64x1), (1), (1), (64x1), GPU, 0
gradients/AddN_90, (3x3x16x16), (3x3x16x16), (3x3x16x16), GPU, 0
gradients/AddN_90:AddN, (no input), (no output), GPU, 0
gradients/AddN_91, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_91:AddN, (no input), (no output), GPU, 0
gradients/AddN_92, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_92:AddN, (no input), (no output), GPU, 0
gradients/AddN_93, (3x3x16x16), (3x3x16x16), (3x3x16x16), GPU, 0
gradients/AddN_93:AddN, (no input), (no output), GPU, 0
gradients/AddN_94, (128x16x32x32), (128x16x32x32), (16x1), (16x1), (1), (1), (128x16x32x32), GPU, 0
gradients/AddN_94:AddN, (no input), (no output), GPU, 0
gradients/AddN_95, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_95:AddN, (no input), (no output), GPU, 0
gradients/AddN_96, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_96:AddN, (no input), (no output), GPU, 0
gradients/AddN_97, (3x3x16x16), (3x3x16x16), (3x3x16x16), GPU, 0
gradients/AddN_97:AddN, (no input), (no output), GPU, 0
gradients/AddN_98, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_98:AddN, (no input), (no output), GPU, 0
gradients/AddN_99, (16x1), (128x16x32x32), (16x1), (16x1), (1), (1), (16x1), GPU, 0
gradients/AddN_99:AddN, (no input), (no output), GPU, 0
gradients/AddN_9:AddN, (no input), (no output), GPU, 0
gradients/AddN_grad/tuple/control_dependency, ^AddN, (1), GPU, 0
gradients/L2Loss_10_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_10_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_11_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_11_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_12_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_12_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_13_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_13_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_14_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_14_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_15_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_15_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_16_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_16_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_17_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_17_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_18_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_18_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_19_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_19_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_1_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_1_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_20_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_20_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_21_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_21_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_22_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_22_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_23_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_23_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_24_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_24_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_25_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_25_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_26_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_26_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_27_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_27_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_28_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_28_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_29_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_29_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_2_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_2_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_30_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_30_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_31_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_31_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_32_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_32_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_33_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_33_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_34_grad/mul, (1x1x16x32), (1), (1x1x16x32), GPU, 0
gradients/L2Loss_34_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_35_grad/mul, (3x3x16x32), (1), (3x3x16x32), GPU, 0
gradients/L2Loss_35_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_36_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_36_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_37_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_37_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_38_grad/mul, (3x3x32x32), (1), (3x3x32x32), GPU, 0
gradients/L2Loss_38_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_39_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_39_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_3_grad/mul, (1x1x16x16), (1), (1x1x16x16), GPU, 0
gradients/L2Loss_3_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_40_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_40_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_41_grad/mul, (3x3x32x32), (1), (3x3x32x32), GPU, 0
gradients/L2Loss_41_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_42_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_42_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_43_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_43_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_44_grad/mul, (3x3x32x32), (1), (3x3x32x32), GPU, 0
gradients/L2Loss_44_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_45_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_45_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_46_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_46_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_47_grad/mul, (3x3x32x32), (1), (3x3x32x32), GPU, 0
gradients/L2Loss_47_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_48_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_48_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_49_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_49_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_4_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_4_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_50_grad/mul, (3x3x32x32), (1), (3x3x32x32), GPU, 0
gradients/L2Loss_50_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_51_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_51_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_52_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_52_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_53_grad/mul, (3x3x32x32), (1), (3x3x32x32), GPU, 0
gradients/L2Loss_53_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_54_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_54_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_55_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_55_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_56_grad/mul, (3x3x32x32), (1), (3x3x32x32), GPU, 0
gradients/L2Loss_56_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_57_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_57_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_58_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_58_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_59_grad/mul, (3x3x32x32), (1), (3x3x32x32), GPU, 0
gradients/L2Loss_59_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_5_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_5_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_60_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_60_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_61_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_61_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_62_grad/mul, (3x3x32x32), (1), (3x3x32x32), GPU, 0
gradients/L2Loss_62_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_63_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_63_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_64_grad/mul, (32x1), (1), (32x1), GPU, 0
gradients/L2Loss_64_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_65_grad/mul, (1x1x32x64), (1), (1x1x32x64), GPU, 0
gradients/L2Loss_65_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_66_grad/mul, (3x3x32x64), (1), (3x3x32x64), GPU, 0
gradients/L2Loss_66_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_67_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_67_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_68_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_68_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_69_grad/mul, (3x3x64x64), (1), (3x3x64x64), GPU, 0
gradients/L2Loss_69_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_6_grad/mul, (16x1), (1), (16x1), GPU, 0
gradients/L2Loss_6_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_70_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_70_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_71_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_71_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_72_grad/mul, (3x3x64x64), (1), (3x3x64x64), GPU, 0
gradients/L2Loss_72_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_73_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_73_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_74_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_74_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_75_grad/mul, (3x3x64x64), (1), (3x3x64x64), GPU, 0
gradients/L2Loss_75_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_76_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_76_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_77_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_77_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_78_grad/mul, (3x3x64x64), (1), (3x3x64x64), GPU, 0
gradients/L2Loss_78_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_79_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_79_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_7_grad/mul, (3x3x16x16), (1), (3x3x16x16), GPU, 0
gradients/L2Loss_7_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_80_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_80_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_81_grad/mul, (3x3x64x64), (1), (3x3x64x64), GPU, 0
gradients/L2Loss_81_grad/mul:Mul, (no input), (no output), GPU, 0
gradients/L2Loss_82_grad/mul, (64x1), (1), (64x1), GPU, 0
gradients/L2Loss_82_grad/mul:Mul, (no input), (no output), GPU, 0
