resnet_model/batch_normalization_27/gamma/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1024x1)'], ['(1024x1)'], 1, 0, 3]}
L2Loss_33	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1x1x256x1024)'], ['(1x1)'], 1, 34, 37], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 16, 16], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 16, 16]}
gradients/resnet_model/Relu_46_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x512x7x7)', '(64x512x7x7)'], ['(64x512x7x7)'], 1, 9, 13], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 124, 124], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 124, 124]}
resnet_model/batch_normalization_31/AssignMovingAvg	AssignSub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)', '(256x1)'], ['(256x1)'], 1, 16, 19], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3, 3], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3, 3]}
resnet_model/batch_normalization_44/AssignMovingAvg_1	AssignSub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(512x1)', '(512x1)'], ['(512x1)'], 1, 7, 10], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
gradients/AddN_62	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(3x3x64x64)', '(3x3x64x64)'], ['(3x3x64x64)'], 1, 8, 12], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 5, 5], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 5, 5]}
resnet_model/batch_normalization/AssignMovingAvg/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x1)', '(1x1)'], ['(64x1)'], 0, 12, 27], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3, 3], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3, 3]}
L2Loss_16	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(3x3x128x128)'], ['(1x1)'], 1, 41, 44], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 12, 12], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 12, 12]}
resnet_model/batch_normalization_47/AssignMovingAvg/sub_1	Sub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(512x1)', '(512x1)'], ['(512x1)'], 1, 13, 16], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
ConstantFolding/gradients/resnet_model/conv2d_1/Conv2D_grad/ShapeN-matshapes-1	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 4x1)'], 1, 1, 3]}
resnet_model/batch_normalization_36/beta	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(1024x1)'], 0, 2, 3]}
resnet_model/batch_normalization_30/AssignMovingAvg_1	AssignSub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1024x1)', '(1024x1)'], ['(1024x1)'], 0, 8, 10], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
resnet_model/batch_normalization_35/beta/Momentum	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(256x1)'], 0, 2, 3]}
resnet_model/conv2d_35/Conv2D	Conv2D	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x256x14x14)', '(3x3x256x256)'], ['(64x256x14x14)'], 0, 49, 52], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2225, 2225], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2225, 2225]}
resnet_model/batch_normalization_14/AssignMovingAvg/sub_1	Sub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(128x1)', '(128x1)'], ['(128x1)'], 1, 11, 14], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
resnet_model/batch_normalization_14/AssignMovingAvg	AssignSub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(128x1)', '(128x1)'], ['(128x1)'], 0, 10, 12], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
resnet_model/batch_normalization_38/AssignMovingAvg_1/sub_1	Sub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)', '(256x1)'], ['(256x1)'], 1, 8, 11], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
ConstantFolding/gradients/resnet_model/conv2d_29/Conv2D_grad/ShapeN-matshapes-0	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 4x1)'], 0, 1, 2]}
resnet_model/batch_normalization_31/beta/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)'], ['(256x1)'], 1, 1, 3]}
resnet_model/batch_normalization_6/AssignMovingAvg_1/sub_1	Sub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)', '(256x1)'], ['(256x1)'], 0, 11, 13], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1, 1], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1, 1]}
resnet_model/batch_normalization_25/gamma/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)'], ['(256x1)'], 0, 1, 3]}
resnet_model/batch_normalization_34/gamma/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)'], ['(256x1)'], 1, 0, 2]}
gradients/resnet_model/conv2d_11/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x256x56x56)', '(int32 4x1)', '(64x512x28x28)'], ['(1x1x256x512)'], 1, 2352, 2357], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 6022, 6022], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 6022, 6022]}
resnet_model/batch_normalization_9/gamma	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(256x1)'], 0, 2, 3]}
resnet_model/conv2d/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(7x7x3x64)'], 0, 2, 3]}
edge_397_PiecewiseConstant/LessEqual_2/MEMCPYHtoD	MEMCPYHtoD	{'/device:GPU:0/stream:14': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1, 1], '/device:GPU:0/memcpy': [['(Transfer)'], ['(1 bytes)'], 0, 1, 1]}
resnet_model/conv2d_29/kernel/Momentum	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(3x3x256x256)'], 0, 2, 3]}
resnet_model/Relu_6	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x256x56x56)', '(256x1 slot 1 slot )', '(256x1 slot 2 slot )', '(256x1 slot 3 slot )', '(256x1 slot 4 slot )'], ['(64x256x56x56)'], 1, 9, 12], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2675, 2675], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2675, 2675]}
Momentum/update_resnet_model/conv2d_37/kernel/ApplyMomentum	ApplyMomentum	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1x1x1024x256)', '(1x1x1024x256)', '(1x1)', '(int32 1x1 slot 1 slot )', '(1x1x1024x256)', '(1x1)'], ['(1x1x1024x256)'], 2, 55, 67], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 42, 42], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 42, 42]}
resnet_model/batch_normalization_35/AssignMovingAvg	AssignSub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)', '(256x1)'], ['(256x1)'], 1, 10, 13], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
L2Loss_9	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(3x3x64x64)'], ['(1x1)'], 0, 42, 44], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 6, 6], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 6, 6]}
resnet_model/batch_normalization_16/FusedBatchNorm	FusedBatchNorm	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x128x28x28)', '(128x1)', '(128x1)', '(1x1)', '(1x1)'], ['(64x128x28x28)', '(128x1 slot 1 slot )', '(128x1 slot 2 slot )', '(128x1 slot 3 slot )', '(128x1 slot 4 slot )'], 1, 31, 36], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 518, 518], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 518, 518]}
resnet_model/batch_normalization_5/moving_variance/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x1)'], ['(64x1)'], 1, 1, 3]}
gradients/L2Loss_46_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1x1x512x2048)', '(1x1)'], ['(1x1x512x2048)'], 0, 20, 22], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 56, 56], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 56, 56]}
ConstantFolding/gradients/resnet_model/conv2d_15/Conv2D_grad/ShapeN-matshapes-0	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 4x1)'], 1, 1, 3]}
resnet_model/batch_normalization_48/beta	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(2048x1)'], 0, 3, 4]}
ConstantFolding/gradients/sparse_softmax_cross_entropy_loss/Mul_grad/BroadcastGradientArgs-folded-1	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 1x1)'], 1, 1, 3]}
resnet_model/batch_normalization_42/beta/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(2048x1)'], ['(2048x1)'], 0, 1, 2]}
gradients/AddN_60	AddN	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x256x56x56)', '(256x1 slot 1 slot )', '(256x1 slot 2 slot )', '(1x1 slot 3 slot )', '(1x1 slot 4 slot )', '(64x256x56x56)', '(256x1 slot 1 slot )', '(256x1 slot 2 slot )', '(1x1 slot 3 slot )', '(1x1 slot 4 slot )'], ['(64x256x56x56)'], 1, 9, 13], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3906, 3906], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3906, 3906]}
resnet_model/batch_normalization_23/moving_variance	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(256x1)'], 0, 2, 2]}
resnet_model/batch_normalization_22/AssignMovingAvg_1	AssignSub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)', '(256x1)'], ['(256x1)'], 0, 8, 10], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
resnet_model/batch_normalization_28/moving_mean/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)'], ['(256x1)'], 1, 1, 3]}
resnet_model/batch_normalization_5/gamma/Momentum	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(64x1)'], 0, 2, 3]}
resnet_model/batch_normalization_11/gamma/Momentum	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(128x1)'], 0, 1, 2]}
resnet_model/conv2d_14/Conv2D	Conv2D	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x128x28x28)', '(1x1x128x512)'], ['(64x512x28x28)'], 1, 71, 75], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2169, 2169], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2169, 2169]}
ConstantFolding/gradients/resnet_model/conv2d_52/Conv2D_grad/ShapeN-matshapes-1	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 4x1)'], 0, 1, 3]}
ConstantFolding/gradients/resnet_model/conv2d_22/Conv2D_grad/ShapeN-matshapes-1	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 4x1)'], 0, 1, 2]}
ConstantFolding/gradients/resnet_model/conv2d_39/Conv2D_grad/ShapeN-matshapes-1	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 4x1)'], 0, 1, 2]}
resnet_model/batch_normalization_32/AssignMovingAvg/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)', '(1x1)'], ['(256x1)'], 1, 8, 10], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
gradients/L2Loss_11_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1x1x256x512)', '(1x1)'], ['(1x1x256x512)'], 0, 22, 24], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 7, 7], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 7, 7]}
resnet_model/conv2d_20/kernel/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1x1x128x512)'], ['(1x1x128x512)'], 0, 1, 2]}
ConstantFolding/gradients/resnet_model/conv2d_5/Conv2D_grad/ShapeN-matshapes-0	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 4x1)'], 0, 1, 2]}
gradients/resnet_model/batch_normalization_32/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x256x14x14)', '(64x256x14x14)', '(256x1)', '(256x1)', '(256x1)'], ['(64x256x14x14)', '(256x1 slot 1 slot )', '(256x1 slot 2 slot )', '(1x1 slot 3 slot )', '(1x1 slot 4 slot )'], 0, 44, 52], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 293, 293], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 293, 293]}
resnet_model/batch_normalization_37/moving_mean/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)'], ['(256x1)'], 0, 1, 2]}
resnet_model/batch_normalization_19/FusedBatchNorm	FusedBatchNorm	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x128x28x28)', '(128x1)', '(128x1)', '(1x1)', '(1x1)'], ['(64x128x28x28)', '(128x1 slot 1 slot )', '(128x1 slot 2 slot )', '(128x1 slot 3 slot )', '(128x1 slot 4 slot )'], 1, 26, 32], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 518, 518], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 518, 518]}
resnet_model/batch_normalization_24/beta/Momentum	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(1024x1)'], 0, 2, 3]}
L2Loss_39	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1x1x256x1024)'], ['(1x1)'], 1, 34, 37], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 15, 15], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 15, 15]}
gradients/L2Loss_25_grad/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1x1x512x256)', '(1x1)'], ['(1x1x512x256)'], 1, 10, 13], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 7, 7], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 7, 7]}
resnet_model/batch_normalization_4/moving_mean/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x1)'], ['(64x1)'], 1, 1, 3]}
Momentum/update_resnet_model/batch_normalization_16/gamma/ApplyMomentum	ApplyMomentum	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(128x1)', '(128x1)', '(1x1)', '(int32 1x1 slot 1 slot )', '(128x1)', '(1x1)'], ['(128x1)'], 2, 51, 63], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3, 3], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3, 3]}
gradients/resnet_model/batch_normalization_4/FusedBatchNorm_grad/FusedBatchNormGrad	FusedBatchNormGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x64x56x56)', '(64x64x56x56)', '(64x1)', '(64x1)', '(64x1)'], ['(64x64x56x56)', '(64x1 slot 1 slot )', '(64x1 slot 2 slot )', '(1x1 slot 3 slot )', '(1x1 slot 4 slot )'], 1, 33, 40], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1667, 1667], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1667, 1667]}
edge_636_PiecewiseConstant/and/MEMCPYDtoH	MEMCPYDtoH	{'/device:GPU:0/stream:15': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1, 1], '/device:GPU:0/memcpy': [['(Transfer)'], ['(1 bytes)'], 0, 1, 1]}
resnet_model/conv2d_52/Conv2D	Conv2D	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x512x7x7)', '(1x1x512x2048)'], ['(64x2048x7x7)'], 0, 42, 45], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2051, 2051], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2051, 2051]}
resnet_model/conv2d_41/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(3x3x256x256)'], 0, 3, 3]}
resnet_model/batch_normalization_34/moving_variance	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(256x1)'], 0, 2, 3]}
resnet_model/batch_normalization_8/gamma/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x1)'], ['(64x1)'], 0, 1, 2]}
ConstantFolding/gradients/resnet_model/conv2d_17/Conv2D_grad/ShapeN-matshapes-1	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 4x1)'], 0, 1, 2]}
resnet_model/conv2d_20/kernel/Momentum	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(1x1x128x512)'], 0, 2, 3]}
resnet_model/batch_normalization_17/gamma/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(128x1)'], ['(128x1)'], 0, 1, 2]}
gradients/resnet_model/conv2d_22/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(int32 4x1)', '(3x3x128x128)', '(64x128x28x28)', '(128x1 slot 1 slot )', '(128x1 slot 2 slot )', '(1x1 slot 3 slot )', '(1x1 slot 4 slot )'], ['(64x128x28x28)'], 1, 646, 650], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2436, 2436], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2436, 2436]}
resnet_model/batch_normalization_4/beta	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(64x1)'], 1, 1, 3]}
gradients/resnet_model/Relu_32_grad/ReluGrad	ReluGrad	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x256x14x14)', '(64x256x14x14)'], ['(64x256x14x14)'], 0, 9, 11], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 250, 250], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 250, 250]}
resnet_model/batch_normalization_16/AssignMovingAvg/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(128x1)', '(1x1)'], ['(128x1)'], 0, 12, 14], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
resnet_model/batch_normalization_25/AssignMovingAvg/sub_1	Sub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)', '(256x1)'], ['(256x1)'], 0, 10, 13], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
resnet_model/batch_normalization_8/AssignMovingAvg	AssignSub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x1)', '(64x1)'], ['(64x1)'], 1, 14, 18], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
resnet_model/batch_normalization_17/AssignMovingAvg	AssignSub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(128x1)', '(128x1)'], ['(128x1)'], 0, 9, 12], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
resnet_model/batch_normalization_11/moving_variance/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(128x1)'], ['(128x1)'], 0, 1, 2]}
resnet_model/batch_normalization_35/moving_mean	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(256x1)'], 0, 2, 4]}
resnet_model/batch_normalization_39/AssignMovingAvg/sub_1	Sub	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1024x1)', '(1024x1)'], ['(1024x1)'], 1, 14, 17], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
resnet_model/Relu_37	Relu	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x256x14x14)', '(256x1 slot 1 slot )', '(256x1 slot 2 slot )', '(256x1 slot 3 slot )', '(256x1 slot 4 slot )'], ['(64x256x14x14)'], 0, 15, 17], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 168, 168], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 168, 168]}
resnet_model/batch_normalization_31/AssignMovingAvg/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(256x1)', '(1x1)'], ['(256x1)'], 0, 9, 11], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
gradients/resnet_model/conv2d_14/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x128x28x28)', '(int32 4x1)', '(64x512x28x28)'], ['(1x1x128x512)'], 0, 1360, 1362], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2847, 2847], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2847, 2847]}
resnet_model/batch_normalization_9/FusedBatchNorm	FusedBatchNorm	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x256x56x56)', '(256x1)', '(256x1)', '(1x1)', '(1x1)'], ['(64x256x56x56)', '(256x1 slot 1 slot )', '(256x1 slot 2 slot )', '(256x1 slot 3 slot )', '(256x1 slot 4 slot )'], 1, 39, 47], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 4060, 4060], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 4060, 4060]}
resnet_model/conv2d_6/kernel	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(3x3x64x64)'], 0, 3, 4]}
resnet_model/batch_normalization_45/moving_variance	VariableV2	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(2048x1)'], 0, 2, 2]}
L2Loss_52	L2Loss	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(1x1x512x2048)'], ['(1x1)'], 2, 30, 34], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 30, 30], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 30, 30]}
resnet_model/batch_normalization_13/AssignMovingAvg/mul	Mul	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(128x1)', '(1x1)'], ['(128x1)'], 0, 12, 14], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 2, 2]}
gradients/resnet_model/dense/MatMul_grad/MatMul_1	MatMul	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(64x2048)', '(64x1001)'], ['(2048x1001)'], 1, 14, 18], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 99, 99], '/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 99, 99]}
