gradients/resnet_model/Relu_18_grad/ReluGrad	ReluGrad	GPU-0	0	773	773	(128x32x16x16)(128x32x16x16)->(128x32x16x16)	10	10	0
gradients/L2Loss_61_grad/mul	Mul	GPU-0	0	16	16	(32x1)(1x1)->(32x1)	10	10	0
resnet_model/batch_normalization_20/beta/Momentum	VariableV2	GPU-0	0	18	31	(no input)->(32x1)	0	10	0
Momentum/update_resnet_model/batch_normalization_14/beta/ApplyMomentum	ApplyMomentum	GPU-0	0	47	47	(32x1)(32x1)(1x1)(int32 1x1 slot 1 slot )(32x1)(1x1)->(32x1)	10	10	0
gradients/resnet_model/Mean_grad/truediv	RealDiv	GPU-0	0	269	269	(128x64x8x8)(1x1)->(128x64x8x8)	10	10	0
resnet_model/batch_normalization_14/gamma/read	Identity	GPU-0	0	14	32	(32x1)->(32x1)	0	10	0
gradients/resnet_model/Relu_6_grad/ReluGrad	ReluGrad	GPU-0	0	1598	1598	(128x16x32x32)(128x16x32x32)->(128x16x32x32)	10	10	0
gradients/AddN_31	AddN	GPU-0	0	22	22	(64x1)(64x1)->(64x1)	10	10	0
resnet_model/dense/bias/read	Identity	GPU-0	0	10	32	(10x1)->(10x1)	0	10	0
resnet_model/batch_normalization_26/moving_mean/read	Identity	GPU-0	0	9	29	(64x1)->(64x1)	0	10	0
ConstantFolding/gradients/resnet_model/conv2d_33/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	9	24	(no input)->(int32 4x1)	0	10	0
resnet_model/batch_normalization_29/moving_mean/read	Identity	GPU-0	0	11	31	(64x1)->(64x1)	0	10	0
gradients/L2Loss_11_grad/mul	Mul	GPU-0	0	19	19	(16x1)(1x1)->(16x1)	10	10	0
PiecewiseConstant/case/Assert/AssertGuard/Merge	Merge	GPU-0	0	29	71	(boolean 1x1)(boolean 1x1)->(boolean 1x1)(int32 1x1 slot 1 slot )	0	10	0
resnet_model/batch_normalization/beta	VariableV2	GPU-0	0	24	39	(no input)->(16x1)	0	10	0
resnet_model/batch_normalization_7/moving_mean	VariableV2	GPU-0	0	21	36	(no input)->(16x1)	0	10	0
Momentum/update_resnet_model/batch_normalization_18/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	39	39	(32x1)(32x1)(1x1)(int32 1x1 slot 1 slot )(32x1)(1x1)->(32x1)	10	10	0
L2Loss_87	L2Loss	GPU-0	0	50	50	(3x3x64x64)->(1x1)	10	10	0
gradients/resnet_model/conv2d_7/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	9493	9493	(128x16x32x32)(int32 4x1)(128x16x32x32)->(3x3x16x16)	10	10	0
resnet_model/batch_normalization_26/moving_mean	VariableV2	GPU-0	0	21	37	(no input)->(64x1)	0	10	0
gradients/resnet_model/conv2d_33/Conv2D_grad/ShapeN	ShapeN	GPU-0	0	32	57	(128x64x8x8)(3x3x64x64)->(int32 4x1)(int32 4x1 slot 1 slot )	0	10	0
gradients/resnet_model/Mean_grad/Prod_1	Size	GPU-0	0	18	33	(128x64x1x1)->(int32 1x1)	0	10	0
resnet_model/Relu_26	Relu	GPU-0	0	248	248	(128x64x8x8)(64x1 slot 1 slot )(64x1 slot 2 slot )(64x1 slot 3 slot )(64x1 slot 4 slot )->(128x64x8x8)	10	10	0
resnet_model/batch_normalization_17/FusedBatchNorm	FusedBatchNorm	GPU-0	0	876	876	(128x32x16x16)(32x1)(32x1)(1x1)(1x1)->(128x32x16x16)(32x1 slot 1 slot )(32x1 slot 2 slot )(32x1 slot 3 slot )(32x1 slot 4 slot )	10	10	0
Momentum/update_resnet_model/batch_normalization/gamma/ApplyMomentum	ApplyMomentum	GPU-0	0	39	39	(16x1)(16x1)(1x1)(int32 1x1 slot 1 slot )(16x1)(1x1)->(16x1)	10	10	0
resnet_model/Relu_17	Relu	GPU-0	0	563	563	(128x32x16x16)(32x1 slot 1 slot )(32x1 slot 2 slot )(32x1 slot 3 slot )(32x1 slot 4 slot )->(128x32x16x16)	10	10	0
gradients/L2Loss_17_grad/mul	Mul	GPU-0	0	10	10	(16x1)(1x1)->(16x1)	10	10	0
