ConstantFolding/gradients/resnet_model/conv2d_13/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_13/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_13/kernel/read, ^resnet_model/Pad_2)
ConstantFolding/gradients/resnet_model/conv2d_13/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_13/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_13/kernel/read, ^resnet_model/Pad_2)
ConstantFolding/gradients/resnet_model/conv2d_14/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_14/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_14/kernel/read, ^resnet_model/Relu_11)
ConstantFolding/gradients/resnet_model/conv2d_14/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_14/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_14/kernel/read, ^resnet_model/Relu_11)
ConstantFolding/gradients/resnet_model/conv2d_15/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_15/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_15/kernel/read, ^resnet_model/Relu_12)
ConstantFolding/gradients/resnet_model/conv2d_15/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	0	1	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_15/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_15/kernel/read, ^resnet_model/Relu_12)
ConstantFolding/gradients/resnet_model/conv2d_16/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_16/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_16/kernel/read, ^resnet_model/Relu_13)
ConstantFolding/gradients/resnet_model/conv2d_16/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_16/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_16/kernel/read, ^resnet_model/Relu_13)
ConstantFolding/gradients/resnet_model/conv2d_17/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_17/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_17/kernel/read, ^resnet_model/Relu_14)
ConstantFolding/gradients/resnet_model/conv2d_17/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_17/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_17/kernel/read, ^resnet_model/Relu_14)
ConstantFolding/gradients/resnet_model/conv2d_18/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_18/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_18/kernel/read, ^resnet_model/Relu_15)
ConstantFolding/gradients/resnet_model/conv2d_18/Conv2D_grad/ShapeN-matshapes-1	/job:localhost/replica:0/task:0/device:GPU:0	1	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_18/Conv2D_grad/ShapeN-matshapes-1 = Const(^resnet_model/conv2d_18/kernel/read, ^resnet_model/Relu_15)
ConstantFolding/gradients/resnet_model/conv2d_19/Conv2D_grad/ShapeN-matshapes-0	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(int32 4x1)']	ConstantFolding/gradients/resnet_model/conv2d_19/Conv2D_grad/ShapeN-matshapes-0 = Const(^resnet_model/conv2d_19/kernel/read, ^resnet_model/Relu_16)
