sequential/reshape/Reshape	Reshape	GPU-0	115	206	638	(100x784)(int32 100x1 slot 1 slot )(int32 4x1)->(100x1x28x28)	0	51	0	sequential/reshape/Reshape@GPU-0@(100x784)(int32 100x1 slot 1 slot )(int32 4x1)->(100x1x28x28)
sequential/flatten/strided_slice	StridedSlice	GPU-0	29	312	428	(int32 4x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 1x1)	0	51	0	sequential/flatten/strided_slice@GPU-0@(int32 4x1)(int32 1x1)(int32 1x1)(int32 1x1)->(int32 1x1)
gradients/sequential/dropout/dropout/mul_grad/Mul	Mul	GPU-0	0	195	195	(100x1024)(100x1024)->(100x1024)	51	51	0	gradients/sequential/dropout/dropout/mul_grad/Mul@GPU-0@(100x1024)(100x1024)->(100x1024)
Adam/update_dense/kernel/ResourceApplyAdam	ResourceApplyAdam	GPU-0	0	42178	42178	(tf_resource 1x1)(tf_resource 1x1)(tf_resource 1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(3136x1024)->(no output info)	51	51	0	Adam/update_dense/kernel/ResourceApplyAdam@GPU-0@(tf_resource 1x1)(tf_resource 1x1)(tf_resource 1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(1x1)(3136x1024)->(no output info)
conv2d/bias	VarHandleOp	GPU-0	20	50	152	(no input)->(tf_resource 1x1)	0	51	0	conv2d/bias@GPU-0@(no input)->(tf_resource 1x1)
conv2d_1/kernel/Adam	VarHandleOp	GPU-0	25	89	202	(no input)->(tf_resource 1x1)	0	51	0	conv2d_1/kernel/Adam@GPU-0@(no input)->(tf_resource 1x1)
gradients/sequential/conv2d_1/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	37843	37843	(int32 4x1)(int32 4x1 slot 1 slot )(5x5x32x64)(100x64x14x14)->(100x32x14x14)	51	51	0	gradients/sequential/conv2d_1/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(int32 4x1 slot 1 slot )(5x5x32x64)(100x64x14x14)->(100x32x14x14)
gradients/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims/dim	Const	GPU-0	29	63	171	(no input)->(int32 1x1)	0	51	0	gradients/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims/dim@GPU-0@(no input)->(int32 1x1)
sequential/flatten/Reshape/shape	Pack	GPU-0	21	236	384	(int32 1x1)(int32 1x1)->(int32 2x1)	0	51	0	sequential/flatten/Reshape/shape@GPU-0@(int32 1x1)(int32 1x1)->(int32 2x1)
sparse_softmax_cross_entropy_loss/Select	Select	GPU-0	0	87	87	(boolean 1x1)(1|2|3x1)(1x1)->(1x1)	51	51	0	sparse_softmax_cross_entropy_loss/Select@GPU-0@(boolean 1x1)(1|2|3x1)(1x1)->(1x1)
sequential/conv2d_1/Relu	Relu	GPU-0	0	3417	3417	(100x64x14x14)->(100x64x14x14)	51	51	0	sequential/conv2d_1/Relu@GPU-0@(100x64x14x14)->(100x64x14x14)
sequential/dense/MatMul	MatMul	GPU-0	0	12356	12356	(100x3136)(3136x1024)->(100x1024)	51	51	0	sequential/dense/MatMul@GPU-0@(100x3136)(3136x1024)->(100x1024)
Iterator	Iterator	CPU-0	26	610	1011	(no input)->(tf_resource 1x1)	0	51	0	Iterator@CPU-0@(no input)->(tf_resource 1x1)
