conv4/biases/read	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(256x1)']	conv4/biases/read = Identity(conv4/biases)
conv4/weights	/job:localhost/replica:0/task:0/device:GPU:0	1	2	3	['(3x3x384x256)']	conv4/weights = VariableV2()
conv4/weights/read	/job:localhost/replica:0/task:0/device:GPU:0	1	1	20	['(3x3x384x256)']	conv4/weights/read = Identity(conv4/weights)
conv4:Relu	/device:GPU:0/stream:13	0	291	291	['(no output)']	
conv4:Relu	/device:GPU:0/stream:all	0	291	291	['(no output)']	
conv5	/job:localhost/replica:0/task:0/device:GPU:0	1	8	10	['(128x256x13x13)']	conv5 = Relu(conv5/BiasAdd)
conv5/BiasAdd	/job:localhost/replica:0/task:0/device:GPU:0	0	9	10	['(128x256x13x13)']	conv5/BiasAdd = BiasAdd(conv5/Conv2D, conv5/biases/read)
conv5/BiasAdd:BiasAdd	/device:GPU:0/stream:13	0	358	358	['(no output)']	
conv5/BiasAdd:BiasAdd	/device:GPU:0/stream:all	0	358	358	['(no output)']	
conv5/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	51	54	['(128x256x13x13)']	[GPU_0_bfc 266.1MB 266.1MB] conv5/Conv2D = Conv2D(conv4, conv5/weights/read)
conv5/Conv2D:Conv2D	/device:GPU:0/stream:13	0	75	75	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:13	0	195	195	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:13	0	429	429	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:13	0	533	533	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:13	0	2439	2439	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:18	0	420	420	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:all	0	75	75	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:all	0	195	195	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:all	0	420	420	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:all	0	429	429	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:all	0	533	533	['(no output)']	
conv5/Conv2D:Conv2D	/device:GPU:0/stream:all	0	2439	2439	['(no output)']	
conv5/biases	/job:localhost/replica:0/task:0/device:GPU:0	0	12	15	['(256x1)']	conv5/biases = VariableV2()
conv5/biases/read	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(256x1)']	conv5/biases/read = Identity(conv5/biases)
conv5/weights	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(3x3x256x256)']	conv5/weights = VariableV2()
conv5/weights/read	/job:localhost/replica:0/task:0/device:GPU:0	1	1	2	['(3x3x256x256)']	conv5/weights/read = Identity(conv5/weights)
conv5:Relu	/device:GPU:0/stream:13	0	289	289	['(no output)']	
conv5:Relu	/device:GPU:0/stream:all	0	289	289	['(no output)']	
edge_177_gradients/conv1/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/memcpy	0	1	1	['(256 bytes)']	MEMCPYDtoH 256 bytes (Device to Pinned)
edge_177_gradients/conv1/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/stream:15	0	1	1	['(256 bytes)']	MEMCPYDtoH 256 bytes (Device to Pinned)
edge_179_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/memcpy	0	7	7	['(92928 bytes)']	MEMCPYDtoH 92928 bytes (Device to Pinned)
edge_179_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/stream:15	0	7	7	['(92928 bytes)']	MEMCPYDtoH 92928 bytes (Device to Pinned)
edge_181_gradients/conv2/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/memcpy	0	1	1	['(768 bytes)']	MEMCPYDtoH 768 bytes (Device to Pinned)
edge_181_gradients/conv2/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/stream:15	0	1	1	['(768 bytes)']	MEMCPYDtoH 768 bytes (Device to Pinned)
edge_183_gradients/conv2/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/memcpy	0	118	118	['(1228800 bytes)']	MEMCPYDtoH 1228800 bytes (Device to Pinned)
edge_183_gradients/conv2/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/stream:15	0	118	118	['(1228800 bytes)']	MEMCPYDtoH 1228800 bytes (Device to Pinned)
edge_185_gradients/conv3/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/memcpy	0	3	3	['(1536 bytes)']	MEMCPYDtoH 1536 bytes (Device to Pinned)
edge_185_gradients/conv3/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/stream:15	0	3	3	['(1536 bytes)']	MEMCPYDtoH 1536 bytes (Device to Pinned)
edge_187_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/memcpy	0	253	253	['(2654208 bytes)']	MEMCPYDtoH 2654208 bytes (Device to Pinned)
edge_187_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/stream:15	0	253	253	['(2654208 bytes)']	MEMCPYDtoH 2654208 bytes (Device to Pinned)
edge_189_gradients/conv4/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/memcpy	0	1	1	['(1024 bytes)']	MEMCPYDtoH 1024 bytes (Device to Pinned)
edge_189_gradients/conv4/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/stream:15	0	1	1	['(1024 bytes)']	MEMCPYDtoH 1024 bytes (Device to Pinned)
edge_191_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/memcpy	0	307	307	['(3538944 bytes)']	MEMCPYDtoH 3538944 bytes (Device to Pinned)
edge_191_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/stream:15	0	307	307	['(3538944 bytes)']	MEMCPYDtoH 3538944 bytes (Device to Pinned)
edge_193_gradients/conv5/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/memcpy	0	2	2	['(1024 bytes)']	MEMCPYDtoH 1024 bytes (Device to Pinned)
edge_193_gradients/conv5/BiasAdd_grad/BiasAddGrad:MEMCPYDtoH	/device:GPU:0/stream:15	0	2	2	['(1024 bytes)']	MEMCPYDtoH 1024 bytes (Device to Pinned)
edge_195_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/memcpy	0	248	248	['(2359296 bytes)']	MEMCPYDtoH 2359296 bytes (Device to Pinned)
edge_195_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter:MEMCPYDtoH	/device:GPU:0/stream:15	0	248	248	['(2359296 bytes)']	MEMCPYDtoH 2359296 bytes (Device to Pinned)
