edge_187_gradients/conv3/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	{'/device:GPU:0/stream:15': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 286, 286], '/device:GPU:0/memcpy': [['(Transfer)'], ['(2654208 bytes)'], 0, 286, 286]}
gradients/conv2/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(no input)'], ['(int32 4x1)'], 0, 1, 2]}
lrn2/LRN	LRN	{'/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 23645, 23645], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 23645, 23645], '/job:localhost/replica:0/task:0/device:GPU:0': [['(128x27x27x192)'], ['(128x27x27x192)'], 1, 13, 16]}
gradients/conv3_grad/ReluGrad	ReluGrad	{'/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 657, 657], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 657, 657], '/job:localhost/replica:0/task:0/device:GPU:0': [['(128x384x13x13)', '(128x384x13x13)'], ['(128x384x13x13)'], 0, 12, 15]}
gradients/conv4/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	{'/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 6184, 6184], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 6184, 6184], '/job:localhost/replica:0/task:0/device:GPU:0': [['(int32 4x1)', '(3x3x384x256)', '(128x256x13x13)'], ['(128x384x13x13)'], 1, 49, 52]}
gradients/conv1/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	{'/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 12934, 12934], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 12934, 12934], '/job:localhost/replica:0/task:0/device:GPU:0': [['(128x224x224x3)', '(int32 4x1)', '(128x56x56x64)'], ['(11x11x3x64)'], 1, 80, 84]}
conv4-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	{'/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 294, 294], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 294, 294], '/job:localhost/replica:0/task:0/device:GPU:0': [['(128x256x13x13)', '(int32 4x1)'], ['(128x13x13x256)'], 0, 10, 12]}
Variable/read	Identity	{'/job:localhost/replica:0/task:0/device:GPU:0': [['(128x224x224x3)'], ['(128x224x224x3)'], 1, 0, 2]}
conv1/Conv2D-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	{'/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1980, 1980], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 1980, 1980], '/job:localhost/replica:0/task:0/device:GPU:0': [['(128x224x224x3)', '(int32 4x1)'], ['(128x3x224x224)'], 0, 80, 82]}
_retval_gradients/conv3/BiasAdd_grad/BiasAddGrad_0_4	_Retval	{'/job:localhost/replica:0/task:0/device:CPU:0': [['(384x1)'], ['(no output info)'], 1, 1, 3]}
gradients/conv3/BiasAdd_grad/BiasAddGrad	BiasAddGrad	{'/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 259, 259], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 259, 259], '/job:localhost/replica:0/task:0/device:GPU:0': [['(128x13x13x384)'], ['(384x1)'], 1, 25, 28]}
gradients/pool1_grad/MaxPoolGrad	MaxPoolGrad	{'/device:GPU:0/stream:all': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3061, 3061], '/device:GPU:0/stream:13': [['no inputs saved in stream'], ['no outputs saved in stream'], 0, 3061, 3061], '/job:localhost/replica:0/task:0/device:GPU:0': [['(128x64x56x56)', '(128x64x27x27)', '(128x64x27x27)'], ['(128x64x56x56)'], 1, 18, 22]}
