gradients/conv2/BiasAdd_grad/BiasAddGrad@GPU-0@(128x27x27x192)->(192x1)	gradients/conv2/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	493	493	(128x27x27x192)->(192x1)	1	1	0
_retval_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter_0_7@CPU-0@(3x3x384x256)->(no output info)	_retval_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter_0_7	_Retval	CPU-0	1	0	3	(3x3x384x256)->(no output info)	0	1	0
conv2/biases@GPU-0@(no input)->(192x1)	conv2/biases	VariableV2	GPU-0	1	1	4	(no input)->(192x1)	0	1	0
ConstantFolding/gradients/conv5/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/conv5/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	1	0	2	(no input)->(int32 4x1)	0	1	0
edge_191_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(3538944 bytes)	edge_191_gradients/conv4/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	307	307	(Transfer)->(3538944 bytes)	0	0	1
gradients/conv3/BiasAdd_grad/BiasAddGrad@GPU-0@(128x13x13x384)->(384x1)	gradients/conv3/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	257	257	(128x13x13x384)->(384x1)	1	1	0
conv4/biases/read@GPU-0@(256x1)->(256x1)	conv4/biases/read	Identity	GPU-0	0	1	2	(256x1)->(256x1)	0	1	0
gradients/conv5/Conv2D_grad/Conv2DBackpropInput@GPU-0@(int32 4x1)(3x3x256x256)(128x256x13x13)->(128x256x13x13)	gradients/conv5/Conv2D_grad/Conv2DBackpropInput	Conv2DBackpropInput	GPU-0	0	3973	3973	(int32 4x1)(3x3x256x256)(128x256x13x13)->(128x256x13x13)	1	1	0
ConstantFolding/gradients/conv2/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)	ConstantFolding/gradients/conv2/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	0	1	2	(no input)->(int32 4x1)	0	1	0
edge_179_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(92928 bytes)	edge_179_gradients/conv1/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	7	7	(Transfer)->(92928 bytes)	0	0	1
