lrn1/LRN	LRN	GPU-0	0	212105	212105	(128x56x56x64)->(128x56x56x64)	10	10	0
pool5	MaxPool	GPU-0	0	2705	2705	(128x256x13x13)->(128x256x6x6)	10	10	0
gradients/lrn1/LRN_grad/LRNGrad	LRNGrad	GPU-0	0	249373	249373	(128x56x56x64)(128x56x56x64)(128x56x56x64)->(128x56x56x64)	10	10	0
_retval_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter_0_9	_Retval	CPU-0	0	9	27	(3x3x256x256)->(no output info)	0	10	0
conv5	Relu	GPU-0	0	2904	2904	(128x256x13x13)->(128x256x13x13)	10	10	0
gradients/conv4/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer	Const	GPU-0	0	10	21	(no input)->(int32 4x1)	0	10	0
_retval_gradients/conv3/BiasAdd_grad/BiasAddGrad_0_4	_Retval	CPU-0	0	9	24	(384x1)->(no output info)	0	10	0
_SOURCE	NoOp	GPU-0	0	138	270	(no input)->(no output info)	0	10	0
conv1/Conv2D-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	18158	18158	(128x224x224x3)(int32 4x1)->(128x3x224x224)	10	10	0
conv2/Conv2D	Conv2D	GPU-0	0	45693	45693	(128x64x27x27)(5x5x64x192)->(128x192x27x27)	10	10	0
conv5/biases	VariableV2	GPU-0	0	147	173	(no input)->(256x1)	0	10	0
gradients/conv1/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	7472	7472	(128x56x56x64)->(64x1)	10	10	0
conv2/biases/read	Identity	GPU-0	0	6	22	(192x1)->(192x1)	0	10	0
gradients/pool2_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	9503	9503	(128x27x27x192)(int32 4x1)->(128x192x27x27)	10	10	0
conv1/biases	VariableV2	GPU-0	0	17	31	(no input)->(64x1)	0	10	0
gradients/conv2/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	4894	4894	(128x27x27x192)->(192x1)	10	10	0
edge_185_gradients/conv3/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	50	50	(Transfer)->(1536 bytes)	0	0	10
conv4	Relu	GPU-0	0	2906	2906	(128x256x13x13)->(128x256x13x13)	10	10	0
pool1	MaxPool	GPU-0	0	12570	12570	(128x64x56x56)->(128x64x27x27)	10	10	0
conv5/biases/read	Identity	GPU-0	0	10	36	(256x1)->(256x1)	0	10	0
gradients/conv3/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	64548	64548	(128x13x13x192)(int32 4x1)(128x13x13x384)->(3x3x192x384)	10	10	0
gradients/conv5/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	1696	1696	(128x13x13x256)->(256x1)	10	10	0
