gradients/conv2_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	49340	49340	(128x192x27x27)(int32 4x1)->(128x27x27x192)	51	51	0	gradients/conv2_grad/ReluGrad-0-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x192x27x27)(int32 4x1)->(128x27x27x192)
pool1-3-0-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	16138	16138	(128x64x27x27)(int32 4x1)->(128x27x27x64)	51	51	0	pool1-3-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x64x27x27)(int32 4x1)->(128x27x27x64)
gradients/pool1_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	70462	70462	(128x56x56x64)(int32 4x1)->(128x64x56x56)	51	51	0	gradients/pool1_grad/MaxPoolGrad-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@(128x56x56x64)(int32 4x1)->(128x64x56x56)
gradients/conv5/BiasAdd_grad/BiasAddGrad	BiasAddGrad	GPU-0	0	9150	9150	(128x13x13x256)->(256x1)	51	51	0	gradients/conv5/BiasAdd_grad/BiasAddGrad@GPU-0@(128x13x13x256)->(256x1)
edge_195_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	12308	12308	(Transfer)->(2359296 bytes)	0	0	51	edge_195_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter/MEMCPYDtoH@GPU-0@(Transfer)->(2359296 bytes)
_retval_gradients/conv2/BiasAdd_grad/BiasAddGrad_0_2	_Retval	CPU-0	54	88	214	(192x1)->(no output info)	0	51	0	_retval_gradients/conv2/BiasAdd_grad/BiasAddGrad_0_2@CPU-0@(192x1)->(no output info)
conv1/weights	VariableV2	GPU-0	20	190	283	(no input)->(11x11x3x64)	0	51	0	conv1/weights@GPU-0@(no input)->(11x11x3x64)
_retval_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter_0_9	_Retval	CPU-0	26	41	128	(3x3x256x256)->(no output info)	0	51	0	_retval_gradients/conv5/Conv2D_grad/Conv2DBackpropFilter_0_9@CPU-0@(3x3x256x256)->(no output info)
conv2/biases/read	Identity	GPU-0	28	42	124	(192x1)->(192x1)	0	51	0	conv2/biases/read@GPU-0@(192x1)->(192x1)
gradients/conv4/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	353333	353333	(128x13x13x384)(int32 4x1)(128x13x13x256)->(3x3x384x256)	51	51	0	gradients/conv4/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(128x13x13x384)(int32 4x1)(128x13x13x256)->(3x3x384x256)
ConstantFolding/gradients/conv4/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	16	51	119	(no input)->(int32 4x1)	0	51	0	ConstantFolding/gradients/conv4/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
gradients/pool5_grad/MaxPoolGrad	MaxPoolGrad	GPU-0	0	40949	40949	(128x256x13x13)(128x256x6x6)(128x256x6x6)->(128x256x13x13)	51	51	0	gradients/pool5_grad/MaxPoolGrad@GPU-0@(128x256x13x13)(128x256x6x6)(128x256x6x6)->(128x256x13x13)
conv5/biases/read	Identity	GPU-0	21	64	147	(256x1)->(256x1)	0	51	0	conv5/biases/read@GPU-0@(256x1)->(256x1)
conv5/weights	VariableV2	GPU-0	14	134	202	(no input)->(3x3x256x256)	0	51	0	conv5/weights@GPU-0@(no input)->(3x3x256x256)
conv3/Conv2D	Conv2D	GPU-0	0	261725	261725	(128x192x13x13)(3x3x192x384)->(128x384x13x13)	51	51	0	conv3/Conv2D@GPU-0@(128x192x13x13)(3x3x192x384)->(128x384x13x13)
conv4/weights	VariableV2	GPU-0	16	140	231	(no input)->(3x3x384x256)	0	51	0	conv4/weights@GPU-0@(no input)->(3x3x384x256)
gradients/conv4_grad/ReluGrad	ReluGrad	GPU-0	0	22136	22136	(128x256x13x13)(128x256x13x13)->(128x256x13x13)	51	51	0	gradients/conv4_grad/ReluGrad@GPU-0@(128x256x13x13)(128x256x13x13)->(128x256x13x13)
ConstantFolding/gradients/conv3/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	14	57	127	(no input)->(int32 4x1)	0	51	0	ConstantFolding/gradients/conv3/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
edge_181_gradients/conv2/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	77	77	(Transfer)->(768 bytes)	0	0	51	edge_181_gradients/conv2/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH@GPU-0@(Transfer)->(768 bytes)
conv1/Conv2D-0-TransposeNHWCToNCHW-LayoutOptimizer	Transpose	GPU-0	0	94001	94001	(128x224x224x3)(int32 4x1)->(128x3x224x224)	51	51	0	conv1/Conv2D-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@(128x224x224x3)(int32 4x1)->(128x3x224x224)
conv2-1-1-TransposeNCHWToNHWC-LayoutOptimizer	Transpose	GPU-0	0	49410	49410	(128x192x27x27)(int32 4x1)->(128x27x27x192)	51	51	0	conv2-1-1-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@(128x192x27x27)(int32 4x1)->(128x27x27x192)
gradients/lrn2/LRN_grad/LRNGrad	LRNGrad	GPU-0	0	1594573	1594573	(128x27x27x192)(128x27x27x192)(128x27x27x192)->(128x27x27x192)	51	51	0	gradients/lrn2/LRN_grad/LRNGrad@GPU-0@(128x27x27x192)(128x27x27x192)(128x27x27x192)->(128x27x27x192)
conv4	Relu	GPU-0	0	15531	15531	(128x256x13x13)->(128x256x13x13)	51	51	0	conv4@GPU-0@(128x256x13x13)->(128x256x13x13)
pool5	MaxPool	GPU-0	0	13961	13961	(128x256x13x13)->(128x256x6x6)	51	51	0	pool5@GPU-0@(128x256x13x13)->(128x256x6x6)
ConstantFolding/gradients/conv2/Conv2D_grad/ShapeN-matshapes-1	Const	GPU-0	23	50	131	(no input)->(int32 4x1)	0	51	0	ConstantFolding/gradients/conv2/Conv2D_grad/ShapeN-matshapes-1@GPU-0@(no input)->(int32 4x1)
conv1/BiasAdd	BiasAdd	GPU-0	0	87887	87887	(128x64x56x56)(64x1)->(128x64x56x56)	51	51	0	conv1/BiasAdd@GPU-0@(128x64x56x56)(64x1)->(128x64x56x56)
_retval_gradients/conv1/BiasAdd_grad/BiasAddGrad_0_0	_Retval	CPU-0	43	91	218	(64x1)->(no output info)	0	51	0	_retval_gradients/conv1/BiasAdd_grad/BiasAddGrad_0_0@CPU-0@(64x1)->(no output info)
edge_193_gradients/conv5/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	75	75	(Transfer)->(1024 bytes)	0	0	51	edge_193_gradients/conv5/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH@GPU-0@(Transfer)->(1024 bytes)
conv1/biases/read	Identity	GPU-0	26	44	122	(64x1)->(64x1)	0	51	0	conv1/biases/read@GPU-0@(64x1)->(64x1)
conv4/weights/read	Identity	GPU-0	11	58	163	(3x3x384x256)->(3x3x384x256)	0	51	0	conv4/weights/read@GPU-0@(3x3x384x256)->(3x3x384x256)
edge_177_gradients/conv1/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH	MEMCPYDtoH	GPU-0	0	51	51	(Transfer)->(256 bytes)	0	0	51	edge_177_gradients/conv1/BiasAdd_grad/BiasAddGrad/MEMCPYDtoH@GPU-0@(Transfer)->(256 bytes)
_retval_gradients/conv3/BiasAdd_grad/BiasAddGrad_0_4	_Retval	CPU-0	43	64	181	(384x1)->(no output info)	0	51	0	_retval_gradients/conv3/BiasAdd_grad/BiasAddGrad_0_4@CPU-0@(384x1)->(no output info)
gradients/conv5/Conv2D_grad/Conv2DBackpropFilter	Conv2DBackpropFilter	GPU-0	0	246912	246912	(128x13x13x256)(int32 4x1)(128x13x13x256)->(3x3x256x256)	51	51	0	gradients/conv5/Conv2D_grad/Conv2DBackpropFilter@GPU-0@(128x13x13x256)(int32 4x1)(128x13x13x256)->(3x3x256x256)
